objectid,province_territory,project_name,total_project_capacity_mw,turbine_identifier,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning_date,latitude,longitude,notes
5206,Quebec,Montérégie,101.2,MGE26,26/44,2300,82,98,Enercon,E-82,2012,45.32124232,-73.58332431,NA
5207,Quebec,Montérégie,101.2,MGE27,27/44,2300,82,98,Enercon,E-82,2012,45.31795453,-73.57811028,NA
5208,Quebec,Montérégie,101.2,MGE28,28/44,2300,82,98,Enercon,E-82,2012,45.31358194,-73.58138006,NA
5209,Quebec,Montérégie,101.2,MGE29,29/44,2300,82,98,Enercon,E-82,2012,45.30284748,-73.57880502,NA
5210,Quebec,Montérégie,101.2,MGE30,30/44,2300,82,98,Enercon,E-82,2012,45.30025454,-73.58097041,NA
5211,Quebec,Montérégie,101.2,MGE31,31/44,2300,82,98,Enercon,E-82,2012,45.2973686,-73.58008061,NA
5212,Quebec,Montérégie,101.2,MGE32,32/44,2300,82,98,Enercon,E-82,2012,45.29113319,-73.58256313,NA
5213,Quebec,Montérégie,101.2,MGE33,33/44,2300,82,98,Enercon,E-82,2012,45.28886422,-73.5884292,NA
5214,Quebec,Montérégie,101.2,MGE34,34/44,2300,82,98,Enercon,E-82,2012,45.28576149,-73.57087617,NA
5215,Quebec,Montérégie,101.2,MGE35,35/44,2300,82,98,Enercon,E-82,2012,45.28964349,-73.56852418,NA
5216,Quebec,Montérégie,101.2,MGE36,36/44,2300,82,98,Enercon,E-82,2012,45.2846569,-73.5816891,NA
5217,Quebec,Montérégie,101.2,MGE37,37/44,2300,82,98,Enercon,E-82,2012,45.28206227,-73.58457515,NA
5218,Quebec,Montérégie,101.2,MGE38,38/44,2300,82,98,Enercon,E-82,2012,45.27910665,-73.57722396,NA
5219,Quebec,Montérégie,101.2,MGE39,39/44,2300,82,98,Enercon,E-82,2012,45.2763976,-73.56756719,NA
5220,Quebec,Montérégie,101.2,MGE40,40/44,2300,82,98,Enercon,E-82,2012,45.27188725,-73.5688372,NA
5221,Quebec,Montérégie,101.2,MGE41,41/44,2300,82,98,Enercon,E-82,2012,45.26859768,-73.5714027,NA
5222,Quebec,Montérégie,101.2,MGE42,42/44,2300,82,98,Enercon,E-82,2012,45.27483608,-73.5774497,NA
5223,Quebec,Montérégie,101.2,MGE43,43/44,2300,82,98,Enercon,E-82,2012,45.26952681,-73.73801684,NA
5224,Quebec,Montérégie,101.2,MGE44,44/44,2300,82,98,Enercon,E-82,2012,45.29506466,-73.5735047,NA
5225,Quebec,Saint-Robert-Bellarmin,80,SRB1,Jan-40,2000,92,80,Senvion,MM92,2012,45.69304541,-70.56358792,NA
5226,Quebec,Saint-Robert-Bellarmin,80,SRB2,Feb-40,2000,92,80,Senvion,MM92,2012,45.69090062,-70.56118505,NA
5227,Quebec,Saint-Robert-Bellarmin,80,SRB3,Mar-40,2000,92,80,Senvion,MM92,2012,45.68819555,-70.56041136,NA
5228,Quebec,Saint-Robert-Bellarmin,80,SRB4,Apr-40,2000,92,80,Senvion,MM92,2012,45.68540102,-70.56571634,NA
5229,Quebec,Saint-Robert-Bellarmin,80,SRB5,May-40,2000,92,80,Senvion,MM92,2012,45.68050096,-70.56615597,NA
5230,Quebec,Saint-Robert-Bellarmin,80,SRB6,Jun-40,2000,92,80,Senvion,MM92,2012,45.68482951,-70.56044677,NA
5231,Quebec,Saint-Robert-Bellarmin,80,SRB7,Jul-40,2000,92,80,Senvion,MM92,2012,45.68201238,-70.55838129,NA
5232,Quebec,Saint-Robert-Bellarmin,80,SRB8,Aug-40,2000,92,80,Senvion,MM92,2012,45.6771339,-70.56129367,NA
5233,Quebec,Saint-Robert-Bellarmin,80,SRB9,Sep-40,2000,92,80,Senvion,MM92,2012,45.67181063,-70.5711826,NA
5234,Quebec,Saint-Robert-Bellarmin,80,SRB10,Oct-40,2000,92,80,Senvion,MM92,2012,45.67459657,-70.575287,NA
5235,Quebec,Saint-Robert-Bellarmin,80,SRB11,Nov-40,2000,92,80,Senvion,MM92,2012,45.67289279,-70.58713088,NA
5236,Quebec,Saint-Robert-Bellarmin,80,SRB12,Dec-40,2000,92,80,Senvion,MM92,2012,45.67479013,-70.59083857,NA
5237,Quebec,Saint-Robert-Bellarmin,80,SRB13,13/40,2000,92,80,Senvion,MM92,2012,45.67710766,-70.59283647,NA
5238,Quebec,Saint-Robert-Bellarmin,80,SRB14,14/40,2000,92,80,Senvion,MM92,2012,45.67439097,-70.55873917,NA
5239,Quebec,Saint-Robert-Bellarmin,80,SRB15,15/40,2000,92,80,Senvion,MM92,2012,45.67079963,-70.55825505,NA
5240,Quebec,Saint-Robert-Bellarmin,80,SRB16,16/40,2000,92,80,Senvion,MM92,2012,45.66839367,-70.56368021,NA
5241,Quebec,Saint-Robert-Bellarmin,80,SRB17,17/40,2000,92,80,Senvion,MM92,2012,45.66764416,-70.55708526,NA
5242,Quebec,Saint-Robert-Bellarmin,80,SRB18,18/40,2000,92,80,Senvion,MM92,2012,45.66973776,-70.56828857,NA
5243,Quebec,Saint-Robert-Bellarmin,80,SRB19,19/40,2000,92,80,Senvion,MM92,2012,45.66371228,-70.5803292,NA
5244,Quebec,Saint-Robert-Bellarmin,80,SRB20,20/40,2000,92,80,Senvion,MM92,2012,45.66039125,-70.57907049,NA
5245,Quebec,Saint-Robert-Bellarmin,80,SRB21,21/40,2000,92,80,Senvion,MM92,2012,45.66230264,-70.57499822,NA
5246,Quebec,Saint-Robert-Bellarmin,80,SRB22,22/40,2000,92,80,Senvion,MM92,2012,45.66374789,-70.57189575,NA
5247,Quebec,Saint-Robert-Bellarmin,80,SRB23,23/40,2000,92,80,Senvion,MM92,2012,45.71433635,-70.51598665,NA
5248,Quebec,Saint-Robert-Bellarmin,80,SRB24,24/40,2000,92,80,Senvion,MM92,2012,45.71095051,-70.51201873,NA
5249,Quebec,Saint-Robert-Bellarmin,80,SRB25,25/40,2000,92,80,Senvion,MM92,2012,45.70826534,-70.51124032,NA
5250,Quebec,Saint-Robert-Bellarmin,80,SRB26,26/40,2000,92,80,Senvion,MM92,2012,45.70632058,-70.51742922,NA
5251,Quebec,Saint-Robert-Bellarmin,80,SRB27,27/40,2000,92,80,Senvion,MM92,2012,45.70431672,-70.51116304,NA
5252,Quebec,Saint-Robert-Bellarmin,80,SRB28,28/40,2000,92,80,Senvion,MM92,2012,45.69926962,-70.50579294,NA
5253,Quebec,Saint-Robert-Bellarmin,80,SRB29,29/40,2000,92,80,Senvion,MM92,2012,45.69802354,-70.49953535,NA
5254,Quebec,Saint-Robert-Bellarmin,80,SRB30,30/40,2000,92,80,Senvion,MM92,2012,45.70032372,-70.49770933,NA
5255,Quebec,Saint-Robert-Bellarmin,80,SRB31,31/40,2000,92,80,Senvion,MM92,2012,45.70318237,-70.49627539,NA
5256,Quebec,Saint-Robert-Bellarmin,80,SRB32,32/40,2000,92,80,Senvion,MM92,2012,45.70565369,-70.49510121,NA
5257,Quebec,Saint-Robert-Bellarmin,80,SRB33,33/40,2000,92,80,Senvion,MM92,2012,45.69298979,-70.4960976,NA
5258,Quebec,Saint-Robert-Bellarmin,80,SRB34,34/40,2000,92,80,Senvion,MM92,2012,45.69102004,-70.49988367,NA
5259,Quebec,Saint-Robert-Bellarmin,80,SRB35,35/40,2000,92,80,Senvion,MM92,2012,45.68587661,-70.498687,NA
5260,Quebec,Saint-Robert-Bellarmin,80,SRB36,36/40,2000,92,80,Senvion,MM92,2012,45.68368623,-70.50335052,NA
5261,Quebec,Saint-Robert-Bellarmin,80,SRB37,37/40,2000,92,80,Senvion,MM92,2012,45.6821679,-70.5090295,NA
5262,Quebec,Saint-Robert-Bellarmin,80,SRB38,38/40,2000,92,80,Senvion,MM92,2012,45.67968846,-70.51109938,NA
5263,Quebec,Saint-Robert-Bellarmin,80,SRB39,39/40,2000,92,80,Senvion,MM92,2012,45.67742788,-70.51350644,NA
5264,Quebec,Saint-Robert-Bellarmin,80,SRB40,40/40,2000,92,80,Senvion,MM92,2012,45.67526748,-70.51633691,NA
5265,Quebec,De l'Érable,100,ERA1,Jan-50,2000,82,85,Enercon,E-82,2013,46.15314472,-71.64699531,NA
5266,Quebec,De l'Érable,100,ERA2,Feb-50,2000,82,85,Enercon,E-82,2013,46.16358148,-71.64883456,NA
5267,Quebec,De l'Érable,100,ERA3,Mar-50,2000,82,85,Enercon,E-82,2013,46.16150232,-71.65048669,NA
5268,Quebec,De l'Érable,100,ERA4,Apr-50,2000,82,85,Enercon,E-82,2013,46.15918022,-71.65177349,NA
5269,Quebec,De l'Érable,100,ERA5,May-50,2000,82,85,Enercon,E-82,2013,46.12730645,-71.68447059,NA
5270,Quebec,De l'Érable,100,ERA6,Jun-50,2000,82,85,Enercon,E-82,2013,46.12908079,-71.68083951,NA
5271,Quebec,De l'Érable,100,ERA7,Jul-50,2000,82,85,Enercon,E-82,2013,46.13128008,-71.67683436,NA
5272,Quebec,De l'Érable,100,ERA8,Aug-50,2000,82,85,Enercon,E-82,2013,46.12337212,-71.68568805,NA
5273,Quebec,De l'Érable,100,ERA9,Sep-50,2000,82,85,Enercon,E-82,2013,46.12037516,-71.68891238,NA
5274,Quebec,De l'Érable,100,ERA10,Oct-50,2000,82,85,Enercon,E-82,2013,46.11232563,-71.66208394,NA
5275,Quebec,De l'Érable,100,ERA11,Nov-50,2000,82,85,Enercon,E-82,2013,46.11041791,-71.65888009,NA
5276,Quebec,De l'Érable,100,ERA12,Dec-50,2000,82,85,Enercon,E-82,2013,46.10795465,-71.65767392,NA
5277,Quebec,De l'Érable,100,ERA13,13/50,2000,82,85,Enercon,E-82,2013,46.10541681,-71.65817021,NA
5278,Quebec,De l'Érable,100,ERA14,14/50,2000,82,85,Enercon,E-82,2013,46.09949219,-71.65896748,NA
5279,Quebec,De l'Érable,100,ERA15,15/50,2000,82,85,Enercon,E-82,2013,46.10330123,-71.66697301,NA
5280,Quebec,De l'Érable,100,ERA16,16/50,2000,82,85,Enercon,E-82,2013,46.09385194,-71.69189449,NA
5281,Quebec,De l'Érable,100,ERA17,17/50,2000,82,85,Enercon,E-82,2013,46.09598663,-71.69263458,NA
5282,Quebec,De l'Érable,100,ERA18,18/50,2000,82,85,Enercon,E-82,2013,46.09413408,-71.70839569,NA
5283,Quebec,De l'Érable,100,ERA19,19/50,2000,82,85,Enercon,E-82,2013,46.0954383,-71.70482682,NA
5284,Quebec,De l'Érable,100,ERA20,20/50,2000,82,85,Enercon,E-82,2013,46.09795733,-71.70374127,NA
5285,Quebec,De l'Érable,100,ERA21,21/50,2000,82,85,Enercon,E-82,2013,46.09964543,-71.72229845,NA
5286,Quebec,De l'Érable,100,ERA22,22/50,2000,82,85,Enercon,E-82,2013,46.10235855,-71.71793671,NA
5287,Quebec,De l'Érable,100,ERA23,23/50,2000,82,85,Enercon,E-82,2013,46.12959416,-71.69704097,NA
5288,Quebec,De l'Érable,100,ERA24,24/50,2000,82,85,Enercon,E-82,2013,46.126586,-71.70056259,NA
5289,Quebec,De l'Érable,100,ERA25,25/50,2000,82,85,Enercon,E-82,2013,46.12989034,-71.71006941,NA
5290,Quebec,De l'Érable,100,ERA26,26/50,2000,82,85,Enercon,E-82,2013,46.13349563,-71.71812334,NA
5291,Quebec,De l'Érable,100,ERA27,27/50,2000,82,85,Enercon,E-82,2013,46.13566624,-71.71763179,NA
5292,Quebec,De l'Érable,100,ERA28,28/50,2000,82,85,Enercon,E-82,2013,46.07675223,-71.57872097,NA
5293,Quebec,De l'Érable,100,ERA29,29/50,2000,82,85,Enercon,E-82,2013,46.07441015,-71.57917974,NA
5294,Quebec,De l'Érable,100,ERA30,30/50,2000,82,85,Enercon,E-82,2013,46.07184351,-71.57842832,NA
5295,Quebec,De l'Érable,100,ERA31,31/50,2000,82,85,Enercon,E-82,2013,46.09499423,-71.61309354,NA
5296,Quebec,De l'Érable,100,ERA32,32/50,2000,82,85,Enercon,E-82,2013,46.09257304,-71.61375576,NA
5297,Quebec,De l'Érable,100,ERA33,33/50,2000,82,85,Enercon,E-82,2013,46.08988471,-71.62120442,NA
5298,Quebec,De l'Érable,100,ERA34,34/50,2000,82,85,Enercon,E-82,2013,46.08683996,-71.6221065,NA
5299,Quebec,De l'Érable,100,ERA35,35/50,2000,82,85,Enercon,E-82,2013,46.08412799,-71.62319126,NA
5300,Quebec,De l'Érable,100,ERA36,36/50,2000,82,85,Enercon,E-82,2013,46.08120249,-71.62453116,NA
5301,Quebec,De l'Érable,100,ERA37,37/50,2000,82,85,Enercon,E-82,2013,46.07915115,-71.62793757,NA
5302,Quebec,De l'Érable,100,ERA38,38/50,2000,82,85,Enercon,E-82,2013,46.08008663,-71.64014593,NA
5303,Quebec,De l'Érable,100,ERA39,39/50,2000,82,85,Enercon,E-82,2013,46.08206186,-71.64228591,NA
5304,Quebec,De l'Érable,100,ERA40,40/50,2000,82,85,Enercon,E-82,2013,46.08853336,-71.63884641,NA
5305,Quebec,De l'Érable,100,ERA41,41/50,2000,82,85,Enercon,E-82,2013,46.08647914,-71.63670654,NA
5306,Quebec,De l'Érable,100,ERA42,42/50,2000,82,85,Enercon,E-82,2013,46.04222783,-71.64023355,NA
5307,Quebec,De l'Érable,100,ERA43,43/50,2000,82,85,Enercon,E-82,2013,46.04965914,-71.63115672,NA
5308,Quebec,De l'Érable,100,ERA44,44/50,2000,82,85,Enercon,E-82,2013,46.05278688,-71.63424263,NA
5309,Quebec,De l'Érable,100,ERA45,45/50,2000,82,85,Enercon,E-82,2013,46.04560714,-71.63852409,NA
5310,Quebec,De l'Érable,100,ERA46,46/50,2000,82,85,Enercon,E-82,2013,46.04336246,-71.61754429,NA
5311,Quebec,De l'Érable,100,ERA47,47/50,2000,82,85,Enercon,E-82,2013,46.04056376,-71.61752835,NA
5312,Quebec,De l'Érable,100,ERA48,48/50,2000,82,85,Enercon,E-82,2013,46.03747203,-71.62044272,NA
5313,Quebec,De l'Érable,100,ERA49,49/50,2000,82,85,Enercon,E-82,2013,46.03435914,-71.62143152,NA
5314,Quebec,De l'Érable,100,ERA50,50/50,2000,82,85,Enercon,E-82,2013,46.03285477,-71.62372467,NA
5315,Quebec,Des Moulins I,156.85,DMO1,Jan-68,2300,82,98,Enercon,E-82,2013,46.217024,-71.28704708,NA
5316,Quebec,Des Moulins I,156.85,DMO2,Feb-68,2300,82,98,Enercon,E-82,2013,46.16914033,-71.30542101,NA
5317,Quebec,Des Moulins I,156.85,DMO3,Mar-68,2300,82,98,Enercon,E-82,2013,46.17263098,-71.30501992,NA
5318,Quebec,Des Moulins I,156.85,DMO4,Apr-68,2300,82,98,Enercon,E-82,2013,46.17065251,-71.30043146,NA
5319,Quebec,Des Moulins I,156.85,DMO5,May-68,2300,82,98,Enercon,E-82,2013,46.1502638,-71.31723235,NA
5320,Quebec,Des Moulins I,156.85,DMO6,Jun-68,2300,82,98,Enercon,E-82,2013,46.1483447,-71.31177382,NA
5321,Quebec,Des Moulins I,156.85,DMO7,Jul-68,2300,82,98,Enercon,E-82,2013,46.14578061,-71.30854045,NA
5322,Quebec,Des Moulins I,156.85,DMO8,Aug-68,2300,82,98,Enercon,E-82,2013,46.14232808,-71.30995138,NA
5323,Quebec,Des Moulins I,156.85,DMO9,Sep-68,2300,82,98,Enercon,E-82,2013,46.14784139,-71.3196769,NA
5324,Quebec,Des Moulins I,156.85,DMO10,Oct-68,2300,82,98,Enercon,E-82,2013,46.14533532,-71.31639575,NA
5325,Quebec,Des Moulins I,156.85,DMO11,Nov-68,2300,82,98,Enercon,E-82,2013,46.13871921,-71.31399846,NA
5326,Quebec,Des Moulins I,156.85,DMO12,Dec-68,2300,82,98,Enercon,E-82,2013,46.13441852,-71.31819723,NA
5327,Quebec,Des Moulins I,156.85,DMO13,13/68,2300,82,98,Enercon,E-82,2013,46.13089848,-71.31722458,NA
5328,Quebec,Des Moulins I,156.85,DMO14,14/68,2300,82,98,Enercon,E-82,2013,46.14284537,-71.3377394,NA
5329,Quebec,Des Moulins I,156.85,DMO15,15/68,2300,82,98,Enercon,E-82,2013,46.14220443,-71.3323352,NA
5330,Quebec,Des Moulins I,156.85,DMO16,16/68,2300,82,98,Enercon,E-82,2013,46.13896735,-71.33540583,NA
5331,Quebec,Des Moulins I,156.85,DMO17,17/68,2300,82,98,Enercon,E-82,2013,46.14865758,-71.34162513,NA
5332,Quebec,Des Moulins I,156.85,DMO18,18/68,2300,82,98,Enercon,E-82,2013,46.15131725,-71.33910926,NA
5333,Quebec,Des Moulins I,156.85,DMO19,19/68,2300,82,98,Enercon,E-82,2013,46.14974342,-71.33387674,NA
5334,Quebec,Des Moulins I,156.85,DMO20,20/68,2300,82,98,Enercon,E-82,2013,46.16914923,-71.35612139,NA
5335,Quebec,Des Moulins I,156.85,DMO21,21/68,2300,82,98,Enercon,E-82,2013,46.15086088,-71.37409287,NA
5336,Quebec,Des Moulins I,156.85,DMO22,22/68,2300,82,98,Enercon,E-82,2013,46.15417527,-71.37527657,NA
5337,Quebec,Des Moulins I,156.85,DMO23,23/68,2300,82,98,Enercon,E-82,2013,46.15654939,-71.37216194,NA
5338,Quebec,Des Moulins I,156.85,DMO24,24/68,2300,82,98,Enercon,E-82,2013,46.15741916,-71.37769798,NA
5339,Quebec,Des Moulins I,156.85,DMO25,25/68,2300,82,98,Enercon,E-82,2013,46.15548552,-71.3816668,NA
5340,Quebec,Des Moulins I,156.85,DMO26,26/68,2300,82,98,Enercon,E-82,2013,46.1625369,-71.38401133,NA
5341,Quebec,Des Moulins I,156.85,DMO27,27/68,2300,82,98,Enercon,E-82,2013,46.18463605,-71.3642541,NA
5342,Quebec,Des Moulins I,156.85,DMO28,28/68,2300,82,98,Enercon,E-82,2013,46.18797901,-71.36647246,NA
5343,Quebec,Des Moulins I,156.85,DMO29,29/68,2300,82,98,Enercon,E-82,2013,46.16691724,-71.38849822,NA
5344,Quebec,Des Moulins I,156.85,DMO30,30/68,2300,82,98,Enercon,E-82,2013,46.17068556,-71.38805061,NA
5345,Quebec,Des Moulins I,156.85,DMO31,31/68,2300,82,98,Enercon,E-82,2013,46.16932211,-71.39302893,NA
5346,Quebec,Des Moulins I,156.85,DMO32,32/68,2300,82,98,Enercon,E-82,2013,46.17299285,-71.4014508,NA
5347,Quebec,Des Moulins I,156.85,DMO33,33/68,2300,82,98,Enercon,E-82,2013,46.17754033,-71.40021263,NA
5348,Quebec,Des Moulins I,156.85,DMO34,34/68,2300,82,98,Enercon,E-82,2013,46.17899551,-71.4062388,NA
5349,Quebec,Des Moulins I,156.85,DMO35,35/68,2300,82,98,Enercon,E-82,2013,46.18798523,-71.40717983,NA
5350,Quebec,Des Moulins I,156.85,DMO36,36/68,2300,82,98,Enercon,E-82,2013,46.19190852,-71.40490644,NA
5351,Quebec,Des Moulins I,156.85,DMO37,37/68,2300,82,98,Enercon,E-82,2013,46.19001583,-71.41137457,NA
5352,Quebec,Des Moulins I,156.85,DMO38,38/68,2300,82,98,Enercon,E-82,2013,46.19495789,-71.40642586,NA
5353,Quebec,Des Moulins I,156.85,DMO39,39/68,2300,82,98,Enercon,E-82,2013,46.19340908,-71.41087408,NA
5354,Quebec,Des Moulins I,156.85,DMO40,40/68,2300,82,98,Enercon,E-82,2013,46.1963296,-71.41308619,NA
5355,Quebec,Des Moulins I,156.85,DMO41,41/68,2300,82,98,Enercon,E-82,2013,46.19809529,-71.41905788,NA
5356,Quebec,Des Moulins I,156.85,DMO42,42/68,2300,82,98,Enercon,E-82,2013,46.20106203,-71.41279572,NA
5357,Quebec,Des Moulins I,156.85,DMO43,43/68,2300,82,98,Enercon,E-82,2013,46.1989061,-71.40896528,NA
5358,Quebec,Des Moulins I,156.85,DMO44,44/68,2300,82,98,Enercon,E-82,2013,46.20248495,-71.4084121,NA
5359,Quebec,Des Moulins I,156.85,DMO45,45/68,2300,82,98,Enercon,E-82,2013,46.20604795,-71.40828378,NA
5360,Quebec,Des Moulins I,156.85,DMO46,46/68,2300,82,98,Enercon,E-82,2013,46.20896259,-71.40527899,NA
5361,Quebec,Des Moulins I,156.85,DMO47,47/68,2300,82,98,Enercon,E-82,2013,46.21349941,-71.28632061,NA
5362,Quebec,Des Moulins I,156.85,DMO48,48/68,2300,82,98,Enercon,E-82,2013,46.20968515,-71.28890994,NA
5363,Quebec,Des Moulins I,156.85,DMO49,49/68,2300,82,98,Enercon,E-82,2013,46.20980041,-71.29569717,NA
5364,Quebec,Des Moulins I,156.85,DMO50,50/68,2300,82,98,Enercon,E-82,2013,46.20428659,-71.2856599,NA
5365,Quebec,Des Moulins I,156.85,DMO51,51/68,2300,82,98,Enercon,E-82,2013,46.20215734,-71.27660496,NA
5366,Quebec,Des Moulins I,156.85,DMO52,52/68,2300,82,98,Enercon,E-82,2013,46.19979883,-71.28052454,NA
5367,Quebec,Des Moulins I,156.85,DMO53,53/68,2300,82,98,Enercon,E-82,2013,46.19742261,-71.2836938,NA
5368,Quebec,Des Moulins I,156.85,DMO54,54/68,2300,82,98,Enercon,E-82,2013,46.1952001,-71.27948949,NA
5369,Quebec,Des Moulins I,156.85,DMO55,55/68,2300,82,98,Enercon,E-82,2013,46.20095517,-71.27099007,NA
5370,Quebec,Des Moulins I,156.85,DMO56,56/68,2300,82,98,Enercon,E-82,2013,46.19632215,-71.27264763,NA
5371,Quebec,Des Moulins I,156.85,DMO57,57/68,2300,82,98,Enercon,E-82,2013,46.20046423,-71.42371365,NA
5372,Quebec,Des Moulins I,156.85,DMO58,58/68,2300,82,98,Enercon,E-82,2013,46.13519373,-71.33590256,NA
5373,Quebec,Des Moulins I,156.85,DMO59,59/68,2300,82,98,Enercon,E-82,2013,46.13155945,-71.33087507,NA
5374,Quebec,Lac Alfred,300,LAA1,1/150,2000,92,80,Senvion,MM92,2013,48.39213274,-67.67954351,NA
5375,Quebec,Lac Alfred,300,LAA2,2/150,2000,92,80,Senvion,MM92,2013,48.38826345,-67.68226046,NA
5376,Quebec,Lac Alfred,300,LAA3,3/150,2000,92,80,Senvion,MM92,2013,48.38530532,-67.68436315,NA
5377,Quebec,Lac Alfred,300,LAA4,4/150,2000,92,80,Senvion,MM92,2013,48.38307659,-67.68666452,NA
5378,Quebec,Lac Alfred,300,LAA5,5/150,2000,92,80,Senvion,MM92,2013,48.38419079,-67.69331912,NA
5379,Quebec,Lac Alfred,300,LAA6,6/150,2000,92,80,Senvion,MM92,2013,48.3811716,-67.69729964,NA
5380,Quebec,Lac Alfred,300,LAA7,7/150,2000,82,80,Senvion,MM82,2013,48.37877706,-67.69376083,NA
5381,Quebec,Lac Alfred,300,LAA8,8/150,2000,82,80,Senvion,MM82,2013,48.37577713,-67.70037025,NA
5382,Quebec,Lac Alfred,300,LAA9,9/150,2000,92,80,Senvion,MM92,2013,48.38033645,-67.70907096,NA
5383,Quebec,Lac Alfred,300,LAA10,10/150,2000,92,80,Senvion,MM92,2013,48.37824145,-67.71263152,NA
5384,Quebec,Lac Alfred,300,LAA11,11/150,2000,92,80,Senvion,MM92,2013,48.42303746,-67.71614962,NA
5385,Quebec,Lac Alfred,300,LAA12,12/150,2000,92,80,Senvion,MM92,2013,48.42652739,-67.72151835,NA
5386,Quebec,Lac Alfred,300,LAA13,13/150,2000,92,80,Senvion,MM92,2013,48.42661431,-67.72666696,NA
5387,Quebec,Lac Alfred,300,LAA14,14/150,2000,82,80,Senvion,MM82,2013,48.44576503,-67.71198295,NA
5388,Quebec,Lac Alfred,300,LAA15,15/150,2000,82,80,Senvion,MM82,2013,48.44810263,-67.70927744,NA
5389,Quebec,Lac Alfred,300,LAA16,16/150,2000,82,80,Senvion,MM82,2013,48.44944737,-67.71764747,NA
5390,Quebec,Lac Alfred,300,LAA17,17/150,2000,82,80,Senvion,MM82,2013,48.44648148,-67.72227407,NA
5391,Quebec,Lac Alfred,300,LAA18,18/150,2000,82,80,Senvion,MM82,2013,48.45261513,-67.72648681,NA
5392,Quebec,Lac Alfred,300,LAA19,19/150,2000,82,80,Senvion,MM82,2013,48.44988097,-67.72783818,NA
5393,Quebec,Lac Alfred,300,LAA20,20/150,2000,82,80,Senvion,MM82,2013,48.44647573,-67.73050153,NA
5394,Quebec,Lac Alfred,300,LAA21,21/150,2000,82,80,Senvion,MM82,2013,48.45219363,-67.73800301,NA
5395,Quebec,Lac Alfred,300,LAA22,22/150,2000,82,80,Senvion,MM82,2013,48.44906201,-67.74131303,NA
5396,Quebec,Lac Alfred,300,LAA23,23/150,2000,82,80,Senvion,MM82,2013,48.44635904,-67.73878401,NA
5397,Quebec,Lac Alfred,300,LAA24,24/150,2000,82,80,Senvion,MM82,2013,48.44367033,-67.74032427,NA
5398,Quebec,Lac Alfred,300,LAA25,25/150,2000,82,80,Senvion,MM82,2013,48.44360807,-67.74879841,NA
5399,Quebec,Lac Alfred,300,LAA26,26/150,2000,82,80,Senvion,MM82,2013,48.43927533,-67.73076068,NA
5400,Quebec,Lac Alfred,300,LAA27,27/150,2000,82,80,Senvion,MM82,2013,48.43568708,-67.73282482,NA
5401,Quebec,Lac Alfred,300,LAA28,28/150,2000,82,80,Senvion,MM82,2013,48.43248477,-67.73078737,NA
5402,Quebec,Lac Alfred,300,LAA29,29/150,2000,82,80,Senvion,MM82,2013,48.4286254,-67.74375182,NA
5403,Quebec,Lac Alfred,300,LAA30,30/150,2000,92,80,Senvion,MM92,2013,48.4249341,-67.74045596,NA
5404,Quebec,Lac Alfred,300,LAA31,31/150,2000,92,80,Senvion,MM92,2013,48.42097053,-67.73561638,NA
5405,Quebec,Lac Alfred,300,LAA32,32/150,2000,92,80,Senvion,MM92,2013,48.41744078,-67.73530665,NA
5406,Quebec,Lac Alfred,300,LAA33,33/150,2000,92,80,Senvion,MM92,2013,48.41393843,-67.73476349,NA
5407,Quebec,Lac Alfred,300,LAA34,34/150,2000,92,80,Senvion,MM92,2013,48.41099572,-67.73386105,NA
5408,Quebec,Lac Alfred,300,LAA35,35/150,2000,82,80,Senvion,MM82,2013,48.43710397,-67.75102853,NA
5409,Quebec,Lac Alfred,300,LAA36,36/150,2000,82,80,Senvion,MM82,2013,48.43479782,-67.7520631,NA
5410,Quebec,Lac Alfred,300,LAA37,37/150,2000,82,80,Senvion,MM82,2013,48.44525051,-67.76238078,NA
5411,Quebec,Lac Alfred,300,LAA38,38/150,2000,82,80,Senvion,MM82,2013,48.44234141,-67.76398823,NA
5412,Quebec,Lac Alfred,300,LAA39,39/150,2000,82,80,Senvion,MM82,2013,48.43958087,-67.76387258,NA
5413,Quebec,Lac Alfred,300,LAA40,40/150,2000,82,80,Senvion,MM82,2013,48.43684697,-67.76661037,NA
5414,Quebec,Lac Alfred,300,LAA41,41/150,2000,82,80,Senvion,MM82,2013,48.41569253,-67.75445842,NA
5415,Quebec,Lac Alfred,300,LAA42,42/150,2000,82,80,Senvion,MM82,2013,48.41862116,-67.75857152,NA
5416,Quebec,Lac Alfred,300,LAA43,43/150,2000,82,80,Senvion,MM82,2013,48.41953787,-67.76731291,NA
5417,Quebec,Lac Alfred,300,LAA44,44/150,2000,82,80,Senvion,MM82,2013,48.41697483,-67.76731221,NA
5418,Quebec,Lac Alfred,300,LAA45,45/150,2000,82,80,Senvion,MM82,2013,48.41446458,-67.76907054,NA
5419,Quebec,Lac Alfred,300,LAA46,46/150,2000,92,80,Senvion,MM92,2013,48.40910971,-67.76482883,NA
5420,Quebec,Lac Alfred,300,LAA47,47/150,2000,92,80,Senvion,MM92,2013,48.40575469,-67.76099042,NA
5421,Quebec,Lac Alfred,300,LAA48,48/150,2000,92,80,Senvion,MM92,2013,48.45378205,-67.76025427,NA
5422,Quebec,Lac Alfred,300,LAA49,49/150,2000,92,80,Senvion,MM92,2013,48.45686928,-67.7610155,NA
